4.183659180807980382e-01,8.221234164498818220e-02,2.710902602676551476e-01
4.185383892825988994e-01,8.204333434764285449e-02,2.708709929062542154e-01
4.187107981959354852e-01,8.187382637477112757e-02,2.706516476374156155e-01
4.188831429245853388e-01,8.170381963930088698e-02,2.704322275128537845e-01
4.190554215903382063e-01,8.153331603819603812e-02,2.702127355577096379e-01
4.192276323328462673e-01,8.136231745258182269e-02,2.699931747707702834e-01
4.193997733094737557e-01,8.119082574786927464e-02,2.697735481246874567e-01
4.195718426951490221e-01,8.101884277387862154e-02,2.695538585661944597e-01
4.197438386822170964e-01,8.084637036496172824e-02,2.693341090163200446e-01
4.199157594802926385e-01,8.067341034012401324e-02,2.691143023706021875e-01
4.200876033161151657e-01,8.049996450314464425e-02,2.688944414992994192e-01
4.202593684334043900e-01,8.032603464269676141e-02,2.686745292475990476e-01
4.204310530927173328e-01,8.015162253246596591e-02,2.684545684358258799e-01
4.206026555713054949e-01,7.997672993126869745e-02,2.682345618596477244e-01
4.207741741629745791e-01,7.980135858316880770e-02,2.680145122902800603e-01
4.209456071779429376e-01,7.962551021759448067e-02,2.677944224746878765e-01
4.211169529427037372e-01,7.944918654945290482e-02,2.675742951357866772e-01
4.212882097998862929e-01,7.927238927924493139e-02,2.673541329726419891e-01
4.214593761081183998e-01,7.909512009317903880e-02,2.671339386606664812e-01
4.216304502418910527e-01,7.891738066328354839e-02,2.669137148518162528e-01
4.218014305914224438e-01,7.873917264751900680e-02,2.666934641747845114e-01
4.219723155625244027e-01,7.856049768988879189e-02,2.664731892351946962e-01
4.221431035764690032e-01,7.838135742055002408e-02,2.662528926157912701e-01
4.223137930698561693e-01,7.820175345592200733e-02,2.660325768766295118e-01
4.224843824944822801e-01,7.802168739879572490e-02,2.658122445552626445e-01
4.226548703172102739e-01,7.784116083844136447e-02,2.655918981669292411e-01
4.228252550198404180e-01,7.766017535071481626e-02,2.653715402047374106e-01
4.229955350989806906e-01,7.747873249816444874e-02,2.651511731398480398e-01
4.231657090659207698e-01,7.729683383013613573e-02,2.649307994216572038e-01
4.233357754465047473e-01,7.711448088287795044e-02,2.647104214779753550e-01
4.235057327810056171e-01,7.693167517964374924e-02,2.644900417152074579e-01
4.236755796240008198e-01,7.674841823079667225e-02,2.642696625185294579e-01
4.238453145442478420e-01,7.656471153391097850e-02,2.640492862520645856e-01
4.240149361245622028e-01,7.638055657387322894e-02,2.638289152590573838e-01
4.241844429616951628e-01,7.619595482298399669e-02,2.636085518620472912e-01
4.243538336662121546e-01,7.601090774105656589e-02,2.633881983630400048e-01
4.245231068623737114e-01,7.582541677551725423e-02,2.631678570436778997e-01
4.246922611880149523e-01,7.563948336150329299e-02,2.629475301654081720e-01
4.248612952944285648e-01,7.545310892196055441e-02,2.627272199696511490e-01
4.250302078462461219e-01,7.526629486774064071e-02,2.625069286779659894e-01
4.251989975213222861e-01,7.507904259769740407e-02,2.622866584922149968e-01
4.253676630106185130e-01,7.489135349878189851e-02,2.620664115947282102e-01
4.255362030180881439e-01,7.470322894613790066e-02,2.618461901484642751e-01
4.257046162605633288e-01,7.451467030319539053e-02,2.616259962971713704e-01
4.258729014676406188e-01,7.432567892176451807e-02,2.614058321655470252e-01
4.260410573815692770e-01,7.413625614212795978e-02,2.611856998593966583e-01
4.262090827571397567e-01,7.394640329313301175e-02,2.609656014657890100e-01
4.263769763615730679e-01,7.375612169228286386e-02,2.607455390532133488e-01
4.265447369744104211e-01,7.356541264582769357e-02,2.605255146717325165e-01
4.267123633874052024e-01,7.337427744885374747e-02,2.603055303531369713e-01
4.268798544044139498e-01,7.318271738537351911e-02,2.600855881110958334e-01
4.270472088412896605e-01,7.299073372841388685e-02,2.598656899413082644e-01
4.272144255257745993e-01,7.279832774010411289e-02,2.596458378216516816e-01
4.273815032973950490e-01,7.260550067176335665e-02,2.594260337123314164e-01
4.275484410073565056e-01,7.241225376398720270e-02,2.592062795560263755e-01
4.277152375184388178e-01,7.221858824673335620e-02,2.589865772780357012e-01
4.278818917048932691e-01,7.202450533940746302e-02,2.587669287864233225e-01
4.280484024523404374e-01,7.183000625094770886e-02,2.585473359721606190e-01
4.282147686576678325e-01,7.163509217990852995e-02,2.583278007092690842e-01
4.283809892289289212e-01,7.143976431454468479e-02,2.581083248549624343e-01
4.285470630852432627e-01,7.124402383289338281e-02,2.578889102497849972e-01
4.287129891566966999e-01,7.104787190285702381e-02,2.576695587177517122e-01
4.288787663842427711e-01,7.085130968228448012e-02,2.574502720664853528e-01
4.290443937196051216e-01,7.065433831905224005e-02,2.572310520873535844e-01
4.292098701251792492e-01,7.045695895114473251e-02,2.570119005556038005e-01
4.293751945739374687e-01,7.025917270673376347e-02,2.567928192304984591e-01
4.295403660493323228e-01,7.006098070425831326e-02,2.565738098554478097e-01
4.297053835452017689e-01,6.986238405250251582e-02,2.563548741581422874e-01
4.298702460656748658e-01,6.966338385067394334e-02,2.561360138506840745e-01
4.300349526250786814e-01,6.946398118848090553e-02,2.559172306297167743e-01
4.301995022478450337e-01,6.926417714620936028e-02,2.556985261765545858e-01
4.303638939684186759e-01,6.906397279479889462e-02,2.554799021573111451e-01
4.305281268311661469e-01,6.886336919591860839e-02,2.552613602230256462e-01
4.306921998902846216e-01,6.866236740204234579e-02,2.550429020097894073e-01
4.308561122097122609e-01,6.846096845652277496e-02,2.548245291388704370e-01
4.310198628630392825e-01,6.825917339366564807e-02,2.546062432168381684e-01
4.311834509334188659e-01,6.805698323880335354e-02,2.543880458356855279e-01
4.313468755134797217e-01,6.785439900836739979e-02,2.541699385729520033e-01
4.315101357052387732e-01,6.765142170996117643e-02,2.539519229918439924e-01
4.316732306200148361e-01,6.744805234243111958e-02,2.537340006413548732e-01
4.318361593783426322e-01,6.724429189593869594e-02,2.535161730563846860e-01
4.319989211098879123e-01,6.704014135203040237e-02,2.532984417578577063e-01
4.321615149533628575e-01,6.683560168370837606e-02,2.530808082528397396e-01
4.323239400564422019e-01,6.663067385549992228e-02,2.528632740346551944e-01
4.324861955756804099e-01,6.642535882352644527e-02,2.526458405830010467e-01
4.326482806764290756e-01,6.621965753557222667e-02,2.524285093640622479e-01
4.328101945327550437e-01,6.601357093115250985e-02,2.522112818306250781e-01
4.329719363273594190e-01,6.580709994158112641e-02,2.519941594221894454e-01
4.331335052514969086e-01,6.560024549003706795e-02,2.517771435650809631e-01
4.332949005048963853e-01,6.539300849163176554e-02,2.515602356725612498e-01
4.334561212956804521e-01,6.518538985347438475e-02,2.513434371449382865e-01
4.336171668402887258e-01,6.497739047473821694e-02,2.511267493696751618e-01
4.337780363633980119e-01,6.476901124672479471e-02,2.509101737214982086e-01
4.339387290978464207e-01,6.456025305292936722e-02,2.506937115625045842e-01
4.340992442845557076e-01,6.435111676910409972e-02,2.504773642422683522e-01
4.342595811724555555e-01,6.414160326332236928e-02,2.502611330979461757e-01
4.344197390184076357e-01,6.393171339604156178e-02,2.500450194543823446e-01
4.345797170871315562e-01,6.372144802016557752e-02,2.498290246242118318e-01
4.347395146511300879e-01,6.351080798110746162e-02,2.496131499079638771e-01
4.348991309906151681e-01,6.329979411685060509e-02,2.493973965941648774e-01
4.350585653934354591e-01,6.308840725801020954e-02,2.491817659594381396e-01
4.352178171550032393e-01,6.287664822789401642e-02,2.489662592686062159e-01
4.353768855782231273e-01,6.266451784256245328e-02,2.487508777747895194e-01
4.355357699734200283e-01,6.245201691088893975e-02,2.485356227195055501e-01
4.356944696582691345e-01,6.223914623461868079e-02,2.483204953327675379e-01
4.358529839577250375e-01,6.202590660842792480e-02,2.481054968331814214e-01
4.360113122039527278e-01,6.181229881998268755e-02,2.478906284280423811e-01
4.361694537362584279e-01,6.159832364999620613e-02,2.476758913134310958e-01
4.363274079010208695e-01,6.138398187228711472e-02,2.474612866743085560e-01
4.364851740516234591e-01,6.116927425383634348e-02,2.472468156846097387e-01
4.366427515483870536e-01,6.095420155484393421e-02,2.470324795073389756e-01
4.368001397585034029e-01,6.073876452878537030e-02,2.468182792946607695e-01
4.369573380559684250e-01,6.052296392246742790e-02,2.466042161879928307e-01
4.371143458215167588e-01,6.030680047608363153e-02,2.463902913180972265e-01
4.372711624425565380e-01,6.009027492326926567e-02,2.461765058051715582e-01
4.374277873131049432e-01,5.987338799115615728e-02,2.459628607589371407e-01
4.375842198337238642e-01,5.965614040042679922e-02,2.457493572787303182e-01
4.377404594114564507e-01,5.943853286536782826e-02,2.455359964535890893e-01
4.378965054597642181e-01,5.922056609392401666e-02,2.453227793623419251e-01
4.380523573984645425e-01,5.900224078775078568e-02,2.451097070736942551e-01
4.382080146536682097e-01,5.878355764226696895e-02,2.448967806463148988e-01
4.383634766577186870e-01,5.856451734670689580e-02,2.446840011289216077e-01
4.385187428491307271e-01,5.834512058417226643e-02,2.444713695603661918e-01
4.386738126725299169e-01,5.812536803168352056e-02,2.442588869697186471e-01
4.388286855785926699e-01,5.790526036023067868e-02,2.440465543763505885e-01
4.389833610239876061e-01,5.768479823482421803e-02,2.438343727900182945e-01
4.391378384713153227e-01,5.746398231454512978e-02,2.436223432109446141e-01
4.392921173890508291e-01,5.724281325259465009e-02,2.434104666299014286e-01
4.394461972514852599e-01,5.702129169634392869e-02,2.431987440282893931e-01
4.396000775386689208e-01,5.679941828738269138e-02,2.429871763782187055e-01
4.397537577363533345e-01,5.657719366156880453e-02,2.427757646425891813e-01
4.399072373359358967e-01,5.635461844907553586e-02,2.425645097751681911e-01
4.400605158344030321e-01,5.613169327444029327e-02,2.423534127206700417e-01
4.402135927342749611e-01,5.590841875661176075e-02,2.421424744148328034e-01
4.403664675435504661e-01,5.568479550899749914e-02,2.419316957844961369e-01
4.405191397756529348e-01,5.546082413951052004e-02,2.417210777476768990e-01
